visit_date,ssn,hosp_name
2021/11/14,100002494,Bahrain Defence Force Hospital
2021/11/26,100002495,King Faisal Specialist Hospital & Research Centre
2020/3/3,100002496,Emirates Hospital
2021/7/21,100002497,Mayo Clinic
2021/10/16,100002498,St Thomas Hospital London
2021/1/21,100002499,Al-Hilal Hospital
2019/5/24,100002500,Dar Al Shifa Hospital
2021/4/6,100002501,Mayo Clinic
2021/4/26,100002502,Emirates Hospital
2020/11/11,100002503,Emirates Hospital
2021/4/27,100002504,American Mission Hospital
2021/4/2,100002505,Dar Al Shifa Hospital
2021/11/26,100002506,Bahrain Defence Force Hospital
2021/8/5,100002507,Dar Al Shifa Hospital
2021/2/9,100002508,Emirates Hospital
2021/10/14,100002509,Dar Al Shifa Hospital
2021/7/22,100002510,King Hamad University Hospital
2020/7/9,100002511,King Faisal Specialist Hospital & Research Centre
2021/10/10,100002512,St Thomas Hospital London
2021/9/15,100002513,King Hamad University Hospital
2020/5/24,100002514,Mayo Clinic
2020/5/20,100002515,American Mission Hospital
2019/2/17,100002516,Dar Al Shifa Hospital
2020/8/22,100002517,Bahrain Defence Force Hospital
2021/10/21,100002518,Salamaniya Hospital
2020/2/20,100002519,King Hamad University Hospital
2020/2/27,100002520,Mayo Clinic
2021/11/10,100002521,American Mission Hospital
2021/5/10,100002522,Dar Al Shifa Hospital
2019/9/7,100002523,Bahrain Defence Force Hospital
2021/2/2,100002524,Al-Hilal Hospital
2021/11/18,100002525,Salamaniya Hospital
2021/9/15,100002526,Salamaniya Hospital
2019/3/1,100002527,Salamaniya Hospital
2021/4/5,100002528,St Thomas Hospital London
2021/10/1,100002529,Salamaniya Hospital
2021/5/6,100002530,King Hamad University Hospital
2021/9/9,100002531,King Faisal Specialist Hospital & Research Centre
2021/11/1,100002532,Al-Hilal Hospital
2020/7/22,100002533,Al-Hilal Hospital
2021/4/3,100002534,American Mission Hospital
2020/8/8,100002535,St Thomas Hospital London
2021/1/25,100002536,Emirates Hospital
2020/8/21,100002537,King Hamad University Hospital
2019/10/1,100002538,Al-Hilal Hospital
2021/10/27,100002539,King Hamad University Hospital
2019/9/11,100002540,Emirates Hospital
2020/11/15,100002541,Mayo Clinic
2019/4/12,100002542,St Thomas Hospital London
2021/4/20,100002543,Dar Al Shifa Hospital
2021/6/9,100002544,Mayo Clinic
2021/10/2,100002545,American Mission Hospital
2020/3/24,100002546,American Mission Hospital
2019/2/18,100002547,Mayo Clinic
2020/3/18,100002548,St Thomas Hospital London
2021/11/13,100002549,King Hamad University Hospital
2021/10/3,100002550,Mayo Clinic
2019/8/3,100002551,Dar Al Shifa Hospital
2021/1/22,100002552,King Faisal Specialist Hospital & Research Centre
2020/1/11,100002553,Al-Hilal Hospital
2021/1/22,100002554,Dar Al Shifa Hospital
2020/6/19,100002555,St Thomas Hospital London
2020/11/24,100002556,Dar Al Shifa Hospital
2021/11/7,100002557,American Mission Hospital
2021/3/24,100002558,Salamaniya Hospital
2021/6/3,100002559,Dar Al Shifa Hospital
2021/5/20,100002560,St Thomas Hospital London
2020/4/27,100002561,Mayo Clinic
2020/8/8,100002562,Mayo Clinic
2021/6/6,100002563,St Thomas Hospital London
2021/4/13,100002564,King Hamad University Hospital
2020/4/4,100002565,American Mission Hospital
2019/6/14,100002566,Salamaniya Hospital
2021/11/2,100002567,Salamaniya Hospital
2021/2/19,100002568,American Mission Hospital
2020/8/5,100002569,King Hamad University Hospital
2020/7/19,100002570,St Thomas Hospital London
2020/5/15,100002571,Mayo Clinic
2021/9/3,100002572,Salamaniya Hospital
2020/8/24,100002573,St Thomas Hospital London
2020/8/18,100002574,American Mission Hospital
2021/2/18,100002575,Al-Hilal Hospital
2019/4/15,100002576,Bahrain Defence Force Hospital
2021/11/27,100002577,St Thomas Hospital London
2019/2/14,100002578,King Hamad University Hospital
2021/8/14,100002579,American Mission Hospital
2019/1/19,100002580,Salamaniya Hospital
2019/10/18,100002581,King Hamad University Hospital
2021/11/8,100002582,Salamaniya Hospital
2020/5/18,100002583,King Faisal Specialist Hospital & Research Centre
2021/11/27,100002584,St Thomas Hospital London
2021/9/25,100002585,Emirates Hospital
2020/2/6,100002586,Mayo Clinic
2019/8/21,100002587,Dar Al Shifa Hospital
2019/8/24,100002588,Al-Hilal Hospital
2020/1/16,100002589,King Hamad University Hospital
2019/11/21,100002590,Emirates Hospital
2021/4/13,100002591,King Hamad University Hospital
2020/2/1,100002592,Salamaniya Hospital
2021/1/16,100002593,Dar Al Shifa Hospital
2020/8/2,100002594,Dar Al Shifa Hospital
2020/8/2,100002595,Dar Al Shifa Hospital
2020/3/12,100002596,Emirates Hospital
2020/8/24,100002597,King Faisal Specialist Hospital & Research Centre
2019/2/8,100002598,Mayo Clinic
2019/6/27,100002599,American Mission Hospital
2020/8/9,100002600,Salamaniya Hospital
2020/9/25,100002601,Dar Al Shifa Hospital
2020/9/20,100002602,King Faisal Specialist Hospital & Research Centre
2020/3/19,100002603,Bahrain Defence Force Hospital
2019/6/25,100002604,Al-Hilal Hospital
2019/5/9,100002605,St Thomas Hospital London
2021/10/9,100002606,Bahrain Defence Force Hospital
2019/5/22,100002607,King Faisal Specialist Hospital & Research Centre
2019/4/14,100002608,Bahrain Defence Force Hospital
2021/6/7,100002609,King Hamad University Hospital
2021/5/2,100002610,Salamaniya Hospital
2021/5/4,100002611,Dar Al Shifa Hospital
2019/2/27,100002612,American Mission Hospital
2021/2/11,100002613,Bahrain Defence Force Hospital
2020/7/17,100002614,Mayo Clinic
2021/8/21,100002615,American Mission Hospital
2019/10/18,100002616,Bahrain Defence Force Hospital
2020/1/10,100002617,American Mission Hospital
2019/11/27,100002618,King Faisal Specialist Hospital & Research Centre
2020/7/3,100002619,Dar Al Shifa Hospital
2020/11/16,100002620,Al-Hilal Hospital
2019/4/1,100002621,Dar Al Shifa Hospital
2021/3/9,100002622,Bahrain Defence Force Hospital
2020/4/17,100002623,King Faisal Specialist Hospital & Research Centre
2020/3/16,100002624,Al-Hilal Hospital
2019/7/11,100002625,St Thomas Hospital London
2021/11/8,100002626,St Thomas Hospital London
2019/6/21,100002627,King Hamad University Hospital
2020/11/20,100002628,Emirates Hospital
2019/9/7,100002629,Mayo Clinic
2020/8/19,100002630,Bahrain Defence Force Hospital
2021/3/8,100002631,Bahrain Defence Force Hospital
2020/6/25,100002632,King Hamad University Hospital
2020/5/24,100002633,King Hamad University Hospital
2020/2/17,100002634,American Mission Hospital
2019/9/15,100002635,Mayo Clinic
2020/5/9,100002636,Emirates Hospital
2019/1/20,100002637,Bahrain Defence Force Hospital
2020/10/11,100002638,St Thomas Hospital London
2019/4/20,100002639,King Hamad University Hospital
2019/1/13,100002640,Dar Al Shifa Hospital
2020/2/4,100002641,Emirates Hospital
2021/5/4,100002642,King Hamad University Hospital
2021/3/12,100002643,Al-Hilal Hospital
2020/4/8,100002644,St Thomas Hospital London
2021/6/12,100002645,King Hamad University Hospital
2020/9/26,100002646,American Mission Hospital
2021/8/23,100002647,St Thomas Hospital London
2020/11/6,100002648,King Faisal Specialist Hospital & Research Centre
2021/3/18,100002649,Mayo Clinic
2019/9/24,100002650,American Mission Hospital
2019/4/15,100002651,King Hamad University Hospital
2021/9/7,100002652,Mayo Clinic
2021/5/27,100002653,Salamaniya Hospital
2019/8/19,100002654,Dar Al Shifa Hospital
2019/3/6,100002655,Emirates Hospital
2020/10/6,100002656,American Mission Hospital
2019/3/20,100002657,Salamaniya Hospital
2020/8/10,100002658,Al-Hilal Hospital
2021/8/9,100002659,Emirates Hospital
2020/10/25,100002660,King Hamad University Hospital
2021/2/18,100002661,Al-Hilal Hospital
2020/2/20,100002662,Mayo Clinic
2019/1/23,100002663,King Faisal Specialist Hospital & Research Centre
2020/4/23,100002664,St Thomas Hospital London
2020/9/5,100002665,Salamaniya Hospital
2020/4/4,100002666,Salamaniya Hospital
2020/8/20,100002667,Bahrain Defence Force Hospital
2020/9/2,100002668,King Faisal Specialist Hospital & Research Centre
2019/1/18,100002669,Mayo Clinic
2020/1/27,100002670,Al-Hilal Hospital
2020/11/13,100002671,St Thomas Hospital London
2020/8/12,100002672,Bahrain Defence Force Hospital
2021/7/1,100002673,King Hamad University Hospital
2021/2/25,100002674,King Hamad University Hospital
2019/9/10,100002675,King Hamad University Hospital
2021/6/14,100002676,American Mission Hospital
2019/6/4,100002677,Bahrain Defence Force Hospital
2021/8/25,100002678,Salamaniya Hospital
2021/11/8,100002679,Salamaniya Hospital
2021/6/11,100002680,Dar Al Shifa Hospital
2021/1/17,100002681,St Thomas Hospital London
2019/11/25,100002682,King Hamad University Hospital
2019/4/19,100002683,Salamaniya Hospital
2020/8/19,100002684,King Hamad University Hospital
2020/1/23,100002685,Mayo Clinic
2021/6/27,100002686,King Hamad University Hospital
2020/7/24,100002687,Dar Al Shifa Hospital
2020/7/11,100002688,Mayo Clinic
2020/4/2,100002689,Mayo Clinic
2020/3/4,100002690,Emirates Hospital
2020/1/26,100002691,St Thomas Hospital London
2020/10/13,100002692,American Mission Hospital
2020/11/10,100002693,King Faisal Specialist Hospital & Research Centre
2021/8/11,100002694,King Hamad University Hospital
2021/11/8,100002695,Emirates Hospital
2021/10/9,100002696,Emirates Hospital
2021/1/4,100002697,St Thomas Hospital London
2019/6/17,100002698,King Hamad University Hospital
2020/9/22,100002699,Salamaniya Hospital
2020/7/21,100002700,King Hamad University Hospital
2019/6/6,100002701,American Mission Hospital
2020/4/14,100002702,American Mission Hospital
2021/9/11,100002703,King Hamad University Hospital
2020/1/3,100002704,Salamaniya Hospital
2021/11/20,100002705,Dar Al Shifa Hospital
2020/8/14,100002706,Emirates Hospital
2019/9/18,100002707,Emirates Hospital
2020/11/14,100002708,Dar Al Shifa Hospital
2021/8/22,100002709,Bahrain Defence Force Hospital
2019/9/3,100002710,Al-Hilal Hospital
2021/7/22,100002711,King Faisal Specialist Hospital & Research Centre
2019/2/6,100002712,King Hamad University Hospital
2020/8/14,100002713,Emirates Hospital
2021/4/10,100002714,American Mission Hospital
2019/1/19,100002715,Bahrain Defence Force Hospital
2019/5/5,100002716,Al-Hilal Hospital
2019/2/26,100002717,Dar Al Shifa Hospital
2020/11/22,100002718,Al-Hilal Hospital
2020/4/2,100002719,American Mission Hospital
2020/4/11,100002720,Bahrain Defence Force Hospital
2020/4/23,100002721,American Mission Hospital
2020/6/4,100002722,Emirates Hospital
2020/9/16,100002723,American Mission Hospital
2020/4/25,100002724,Dar Al Shifa Hospital
2019/1/20,100002725,King Faisal Specialist Hospital & Research Centre
2021/6/19,100002726,Mayo Clinic
2020/4/8,100002727,King Hamad University Hospital
2020/11/27,100002728,Al-Hilal Hospital
2020/9/17,100002729,American Mission Hospital
2021/1/4,100002730,Salamaniya Hospital
2019/10/13,100002731,Mayo Clinic
2020/3/25,100002732,Salamaniya Hospital
2021/8/14,100002733,St Thomas Hospital London
2019/1/13,100002734,St Thomas Hospital London
2020/10/13,100002735,Emirates Hospital
2019/5/26,100002736,Bahrain Defence Force Hospital
2021/6/13,100002737,King Faisal Specialist Hospital & Research Centre
2021/7/4,100002738,St Thomas Hospital London
2020/5/16,100002739,Bahrain Defence Force Hospital
2019/3/27,100002740,American Mission Hospital
2021/1/25,100002741,Emirates Hospital
2021/7/12,100002742,King Faisal Specialist Hospital & Research Centre
2021/10/14,100002743,Al-Hilal Hospital
2020/11/20,100002744,Bahrain Defence Force Hospital
2019/10/2,100002745,American Mission Hospital
2019/2/8,100002746,Al-Hilal Hospital
2021/8/26,100002747,St Thomas Hospital London
2020/4/9,100002748,Salamaniya Hospital
2019/1/25,100002749,Emirates Hospital
2020/2/9,100002750,King Hamad University Hospital
2019/7/14,100002751,King Hamad University Hospital
2021/4/9,100002752,American Mission Hospital
2021/8/13,100002753,American Mission Hospital
2021/5/18,100002754,Salamaniya Hospital
2020/5/15,100002755,Salamaniya Hospital
2019/11/22,100002756,King Hamad University Hospital
2021/11/16,100002757,Dar Al Shifa Hospital
2019/10/25,100002758,Dar Al Shifa Hospital
2021/8/10,100002759,St Thomas Hospital London
2021/9/4,100002760,Emirates Hospital
2019/1/3,100002761,Dar Al Shifa Hospital
2021/2/21,100002762,King Faisal Specialist Hospital & Research Centre
2020/5/3,100002763,King Hamad University Hospital
2021/8/14,100002764,King Faisal Specialist Hospital & Research Centre
2021/10/4,100002765,Al-Hilal Hospital
2021/10/17,100002766,Bahrain Defence Force Hospital
2019/8/8,100002767,Mayo Clinic
2019/2/11,100002768,Dar Al Shifa Hospital
2019/1/9,100002769,Salamaniya Hospital
2021/3/8,100002770,St Thomas Hospital London
2021/4/8,100002771,King Hamad University Hospital
2019/6/5,100002772,Bahrain Defence Force Hospital
2020/1/24,100002773,King Hamad University Hospital
2021/7/23,100002774,American Mission Hospital
2021/1/16,100002775,Salamaniya Hospital
2021/11/10,100002776,King Faisal Specialist Hospital & Research Centre
2021/3/7,100002777,American Mission Hospital
2019/8/10,100002778,King Hamad University Hospital
2019/2/18,100002779,King Hamad University Hospital
2020/3/12,100002780,St Thomas Hospital London
2020/10/21,100002781,Al-Hilal Hospital
2019/9/19,100002782,Mayo Clinic
2019/2/20,100002783,King Hamad University Hospital
2020/11/8,100002784,Emirates Hospital
2021/7/4,100002785,American Mission Hospital
2020/8/6,100002786,Dar Al Shifa Hospital
2020/11/1,100002787,St Thomas Hospital London
2020/8/7,100002788,King Hamad University Hospital
2021/8/9,100002789,Salamaniya Hospital
2021/5/25,100002790,Mayo Clinic
2019/10/11,100002791,Emirates Hospital
2020/3/5,100002792,Salamaniya Hospital
2021/3/3,100002793,American Mission Hospital
2019/8/22,100002794,Salamaniya Hospital
2021/7/7,100002795,American Mission Hospital
2021/5/21,100002796,King Hamad University Hospital
2019/11/27,100002797,Al-Hilal Hospital
2020/4/3,100002798,King Hamad University Hospital
2020/11/9,100002799,Dar Al Shifa Hospital
2021/9/1,100002800,Emirates Hospital
2021/11/14,100002801,King Faisal Specialist Hospital & Research Centre
2021/4/5,100002802,King Hamad University Hospital
2020/8/13,100002803,Emirates Hospital
2019/4/7,100002804,Salamaniya Hospital
2019/8/18,100002805,American Mission Hospital
2021/6/12,100002806,Emirates Hospital
2020/4/14,100002807,King Hamad University Hospital
2019/1/14,100002808,American Mission Hospital
2019/7/6,100002809,Emirates Hospital
2021/2/9,100002810,Mayo Clinic
2021/7/27,100002811,American Mission Hospital
2021/9/13,100002812,Bahrain Defence Force Hospital
2021/2/3,100002813,Bahrain Defence Force Hospital
2019/9/5,100002814,King Hamad University Hospital
2019/1/24,100002815,Al-Hilal Hospital
2021/11/18,100002816,Emirates Hospital
2019/5/8,100002817,Salamaniya Hospital
2019/9/25,100002818,Bahrain Defence Force Hospital
2021/9/2,100002819,Emirates Hospital
2021/4/14,100002820,American Mission Hospital
2019/5/18,100002821,King Hamad University Hospital
2019/4/24,100002822,King Faisal Specialist Hospital & Research Centre
2019/9/14,100002823,Salamaniya Hospital
2020/4/9,100002824,Bahrain Defence Force Hospital
2021/1/3,100002825,American Mission Hospital
2021/1/8,100002826,King Faisal Specialist Hospital & Research Centre
2019/3/21,100002827,Bahrain Defence Force Hospital
2020/6/10,100002828,King Faisal Specialist Hospital & Research Centre
2020/2/4,100002829,Mayo Clinic
2021/10/23,100002830,St Thomas Hospital London
2021/6/19,100002831,King Faisal Specialist Hospital & Research Centre
2021/4/19,100002832,St Thomas Hospital London
2021/3/26,100002833,King Hamad University Hospital
2020/9/10,100002834,King Faisal Specialist Hospital & Research Centre
2021/7/3,100002835,Dar Al Shifa Hospital
2019/1/13,100002836,Al-Hilal Hospital
2020/11/27,100002837,Al-Hilal Hospital
2021/9/11,100002838,Salamaniya Hospital
2021/2/24,100002839,King Hamad University Hospital
2020/10/20,100002840,American Mission Hospital
2019/9/15,100002841,St Thomas Hospital London
2019/2/17,100002842,Emirates Hospital
2020/8/11,100002843,Bahrain Defence Force Hospital
2021/2/25,100002844,St Thomas Hospital London
2020/10/22,100002845,Al-Hilal Hospital
2021/9/14,100002846,King Faisal Specialist Hospital & Research Centre
2020/7/5,100002847,Bahrain Defence Force Hospital
2019/4/22,100002848,Mayo Clinic
2021/8/6,100002849,King Hamad University Hospital
2020/11/13,100002850,Emirates Hospital
2021/7/7,100002851,American Mission Hospital
2021/11/25,100002852,St Thomas Hospital London
2019/3/27,100002853,Mayo Clinic
2020/4/23,100002854,Mayo Clinic
2019/5/22,100002855,American Mission Hospital
2020/4/2,100002856,Mayo Clinic
2020/1/10,100002857,Salamaniya Hospital
2019/10/25,100002858,King Hamad University Hospital
2021/9/22,100002859,St Thomas Hospital London
2020/5/15,100002860,Dar Al Shifa Hospital
2020/3/25,100002861,Emirates Hospital
2019/3/10,100002862,Emirates Hospital
2021/8/9,100002863,King Faisal Specialist Hospital & Research Centre
2020/9/17,100002864,King Hamad University Hospital
2021/3/7,100002865,American Mission Hospital
2019/6/21,100002866,American Mission Hospital
2021/2/26,100002867,King Hamad University Hospital
2019/1/27,100002868,American Mission Hospital
2020/3/23,100002869,Salamaniya Hospital
2020/8/7,100002870,Salamaniya Hospital
2019/6/18,100002871,Salamaniya Hospital
2020/2/26,100002872,Dar Al Shifa Hospital
2019/11/15,100002873,Bahrain Defence Force Hospital
2021/2/7,100002874,King Hamad University Hospital
2021/5/22,100002875,King Hamad University Hospital
2019/4/13,100002876,Emirates Hospital
2020/7/8,100002877,American Mission Hospital
2020/7/25,100002878,American Mission Hospital
2019/3/6,100002879,Emirates Hospital
2020/2/26,100002880,St Thomas Hospital London
2020/6/6,100002881,King Hamad University Hospital
2019/1/23,100002882,St Thomas Hospital London
2019/4/10,100002883,Al-Hilal Hospital
2021/6/24,100002884,King Faisal Specialist Hospital & Research Centre
2020/11/18,100002885,American Mission Hospital
2021/6/16,100002886,Dar Al Shifa Hospital
2019/9/11,100002887,American Mission Hospital
2019/8/21,100002888,Emirates Hospital
2021/1/18,100002889,Salamaniya Hospital
2020/5/12,100002890,Salamaniya Hospital
2019/6/23,100002891,Mayo Clinic
2021/5/6,100002892,Bahrain Defence Force Hospital
2019/1/3,100002893,King Hamad University Hospital
2021/8/19,100002894,Salamaniya Hospital
2020/1/26,100002895,St Thomas Hospital London
2021/10/25,100002896,American Mission Hospital
2019/11/24,100002897,King Faisal Specialist Hospital & Research Centre
2020/7/9,100002898,King Hamad University Hospital
2021/4/22,100002899,Mayo Clinic
2020/7/22,100002900,King Hamad University Hospital
2020/7/8,100002901,American Mission Hospital
2019/1/21,100002902,Bahrain Defence Force Hospital
2019/4/9,100002903,King Faisal Specialist Hospital & Research Centre
2021/7/3,100002904,Al-Hilal Hospital
2021/8/15,100002905,Mayo Clinic
2021/3/11,100002906,American Mission Hospital
2019/8/25,100002907,Mayo Clinic
2021/11/20,100002908,Al-Hilal Hospital
2021/1/1,100002909,Al-Hilal Hospital
2021/11/10,100002910,Mayo Clinic
2019/11/21,100002911,American Mission Hospital
2021/3/9,100002912,King Hamad University Hospital
2021/8/12,100002913,Emirates Hospital
2019/8/17,100002914,American Mission Hospital
2021/6/3,100002915,King Hamad University Hospital
2019/2/22,100002916,King Faisal Specialist Hospital & Research Centre
2020/2/25,100002917,Mayo Clinic
2021/1/24,100002918,St Thomas Hospital London
2020/4/7,100002919,Dar Al Shifa Hospital
2021/1/22,100002920,Bahrain Defence Force Hospital
2020/3/11,100002921,American Mission Hospital
2021/5/27,100002922,King Hamad University Hospital
2019/4/12,100002923,King Hamad University Hospital
2020/5/22,100002924,Emirates Hospital
2021/6/7,100002925,Salamaniya Hospital
2020/2/26,100002926,Bahrain Defence Force Hospital
2020/8/23,100002927,Emirates Hospital
2020/11/21,100002928,Emirates Hospital
2021/6/2,100002929,Al-Hilal Hospital
2021/4/7,100002930,Mayo Clinic
2019/5/10,100002931,Dar Al Shifa Hospital
2019/1/14,100002932,Emirates Hospital
2021/4/14,100002933,Bahrain Defence Force Hospital
2020/3/26,100002934,King Hamad University Hospital
2019/4/7,100002935,St Thomas Hospital London
2019/4/25,100002936,King Faisal Specialist Hospital & Research Centre
2021/9/15,100002937,American Mission Hospital
2019/9/19,100002938,King Hamad University Hospital
2019/5/12,100002939,King Faisal Specialist Hospital & Research Centre
2019/10/24,100002940,Bahrain Defence Force Hospital
2021/4/1,100002941,Bahrain Defence Force Hospital
2020/7/18,100002942,St Thomas Hospital London
2019/11/24,100002943,American Mission Hospital
2021/5/17,100002944,Emirates Hospital
2019/9/23,100002945,American Mission Hospital
2019/3/24,100002946,Mayo Clinic
2020/4/20,100002947,Bahrain Defence Force Hospital
2021/3/17,100002948,Al-Hilal Hospital
2020/6/22,100002949,Bahrain Defence Force Hospital
2021/5/19,100002950,Mayo Clinic
2021/6/13,100002951,St Thomas Hospital London
2019/9/25,100002952,King Hamad University Hospital
2021/7/14,100002953,American Mission Hospital
2021/8/26,100002954,King Faisal Specialist Hospital & Research Centre
2020/11/13,100002955,Dar Al Shifa Hospital
2021/7/1,100002956,Al-Hilal Hospital
2021/7/26,100002957,Al-Hilal Hospital
2019/3/4,100002958,King Hamad University Hospital
2020/1/2,100002959,Dar Al Shifa Hospital
2021/8/12,100002960,Al-Hilal Hospital
2021/11/10,100002961,Al-Hilal Hospital
2021/2/14,100002962,Salamaniya Hospital
2020/8/23,100002963,St Thomas Hospital London
2020/5/23,100002964,Dar Al Shifa Hospital
2020/2/6,100002965,St Thomas Hospital London
2020/6/25,100002966,King Hamad University Hospital
2020/10/10,100002967,King Hamad University Hospital
2020/2/9,100002968,Emirates Hospital
2020/7/13,100002969,Dar Al Shifa Hospital
2020/4/1,100002970,St Thomas Hospital London
2021/6/18,100002971,King Hamad University Hospital
2021/5/13,100002972,Salamaniya Hospital
2019/11/5,100002973,Mayo Clinic
2021/11/5,100002974,King Hamad University Hospital
2021/7/10,100002975,King Faisal Specialist Hospital & Research Centre
2019/7/13,100002976,Al-Hilal Hospital
2019/2/5,100002977,King Faisal Specialist Hospital & Research Centre
2019/11/7,100002978,King Hamad University Hospital
2021/4/19,100002979,Dar Al Shifa Hospital
2021/4/23,100002980,St Thomas Hospital London
2020/11/16,100002981,Mayo Clinic
2020/7/26,100002982,King Hamad University Hospital
2020/4/20,100002983,Dar Al Shifa Hospital
2021/9/17,100002984,St Thomas Hospital London
2021/1/22,100002985,King Faisal Specialist Hospital & Research Centre
2021/10/11,100002986,Mayo Clinic
2020/4/8,100002987,King Faisal Specialist Hospital & Research Centre
2019/7/6,100002988,Emirates Hospital
2020/1/13,100002989,Dar Al Shifa Hospital
2020/1/7,100002990,St Thomas Hospital London
2019/10/4,100002991,Salamaniya Hospital
2021/11/10,100002992,St Thomas Hospital London
2021/1/6,100002993,King Hamad University Hospital
2020/4/10,100002994,American Mission Hospital
2019/8/13,100002995,King Hamad University Hospital
2019/9/12,100002996,Dar Al Shifa Hospital
2021/11/22,100002997,St Thomas Hospital London
2019/5/20,100002998,Emirates Hospital
2021/3/24,100002999,King Hamad University Hospital
